modulo,area,prateleira,altura_face_mm,zona,vao_livre_mm,facing,facings_na_prateleira,ordem,referencia,nome,ambiente,categoria,frente_mm,profundidade_min_mm,altura_mm,faturamento_12m,clientes
7,Paredão sul,3,624,chao,247,3,1,3,920.004.003,Kit Detergente Flat com 2 Peças,COZINHA,COZINHA,86,285,163,320244.62,818
7,Paredão sul,3,624,chao,247,3,1,4,920.004.002,Kit Detergente Flat com 2 Peças,COZINHA,COZINHA,86,285,163,115282.55,509
7,Paredão sul,3,624,chao,247,3,1,5,920.004.086,Kit Detergente Flat com 2 Peças,COZINHA,COZINHA,86,285,163,109006.56,422
7,Paredão sul,4,886,maos,247,1,1,1,307.006.520,"Travessa Oval Canelada Com Tampa - Branca 2,5L",COZINHA,COZINHA,185,372,89,30872.75,275
7,Paredão sul,4,886,maos,247,1,2,2,369.006.001,Kit Porta Frios Com 3 Pecas,COZINHA,COZINHA,120,285,120,14592.02,62
7,Paredão sul,4,886,maos,247,1,1,3,822.006.003,Escorredor de Talheres Flat,COZINHA,COZINHA,100,285,100,5729.24,93
7,Paredão sul,4,886,maos,247,1,1,4,822.006.002,Escorredor de Talheres Flat,COZINHA,COZINHA,100,285,100,5554.8,98
7,Paredão sul,4,886,maos,247,1,1,5,822.006.086,Escorredor de Talheres Flat,COZINHA,COZINHA,100,285,100,2570.59,53
7,Paredão sul,5,1148,maos,247,1,1,1,002.036.002,Tábua Popular,COZINHA,COZINHA,207,372,4,140381.74,192
7,Paredão sul,5,1148,maos,247,1,1,2,2231.024.009,Porta Frios com Tela,COZINHA,COZINHA,180,285,90,136231.61,297
7,Paredão sul,5,1148,maos,247,1,1,3,018.030.002,Tábua Multiuso,COZINHA,COZINHA,205,372,4,100928.92,193
7,Paredão sul,5,1148,maos,247,1,1,4,350.012.577,Porta Frios com Tela,COZINHA,COZINHA,120,285,40,96263.89,438
7,Paredão sul,6,1409,olhos,247,1,1,1,096.012.003,Escorredor de Pratos Rattan,COZINHA,COZINHA,222,372,98,191514.17,337
7,Paredão sul,6,1409,olhos,247,1,1,2,096.012.002,Escorredor de Pratos Rattan,COZINHA,COZINHA,222,372,98,63400.83,213
7,Paredão sul,6,1409,olhos,247,1,1,3,096.012.086,Escorredor de Pratos Rattan,COZINHA,COZINHA,218,372,98,14771.65,77
7,Paredão sul,7,1671,olhos,222,1,1,1,060.012.003,Porta Talher Paris com 4 Divisórias e Tampa,COZINHA,COZINHA,210,372,50,318592.55,1054
7,Paredão sul,7,1671,olhos,222,1,1,2,060.012.002,Porta Talher Paris com 4 Divisórias e Tampa,COZINHA,COZINHA,210,372,50,250288.25,1026
7,Paredão sul,7,1671,olhos,222,1,1,3,920.004.003,Kit Detergente Flat com 2 Peças,COZINHA,COZINHA,86,285,163,320244.62,818
7,Paredão sul,7,1671,olhos,222,1,1,4,920.004.002,Kit Detergente Flat com 2 Peças,COZINHA,COZINHA,86,285,163,115282.55,509
7,Paredão sul,7,1671,olhos,222,1,1,5,920.004.086,Kit Detergente Flat com 2 Peças,COZINHA,COZINHA,86,285,163,109006.56,422
8,Paredão sul,1,100,chao,247,3,1,1,051.012.003,Porta Detergente 3 Em 1 - Preto (051/P),COZINHA,COZINHA,120,285,65,230461.39,1296
8,Paredão sul,1,100,chao,247,3,1,2,051.012.002,Porta Detergente 3 Em 1 - Branco (051/B),COZINHA,COZINHA,102,285,65,86647.64,650
8,Paredão sul,1,100,chao,247,3,1,3,051.012.086,Porta Detergente 3 Em 1 - Chumbo,COZINHA,COZINHA,120,285,65,41706.07,303
8,Paredão sul,1,100,chao,247,3,1,4,221.012.003,Saleiro Premier com Alça,COZINHA,COZINHA,110,285,132,200087.68,632
8,Paredão sul,1,100,chao,247,3,1,5,221.012.002,Saleiro Premier com Alça,COZINHA,COZINHA,110,285,132,73673.44,346
8,Paredão sul,1,100,chao,247,3,1,6,044.012.005,Porta Leite de Saquinho,COZINHA,COZINHA,120,285,150,201220.37,800
8,Paredão sul,2,362,chao,247,3,1,1,051.012.003,Porta Detergente 3 Em 1 - Preto (051/P),COZINHA,COZINHA,120,285,65,230461.39,1296
8,Paredão sul,2,362,chao,247,3,1,2,051.012.002,Porta Detergente 3 Em 1 - Branco (051/B),COZINHA,COZINHA,102,285,65,86647.64,650
8,Paredão sul,2,362,chao,247,3,1,3,051.012.086,Porta Detergente 3 Em 1 - Chumbo,COZINHA,COZINHA,120,285,65,41706.07,303
8,Paredão sul,2,362,chao,247,3,1,4,221.012.003,Saleiro Premier com Alça,COZINHA,COZINHA,110,285,132,200087.68,632
8,Paredão sul,2,362,chao,247,3,1,5,221.012.002,Saleiro Premier com Alça,COZINHA,COZINHA,110,285,132,73673.44,346
8,Paredão sul,2,362,chao,247,3,1,6,044.012.005,Porta Leite de Saquinho,COZINHA,COZINHA,120,285,150,201220.37,800
8,Paredão sul,3,624,chao,247,3,1,1,051.012.003,Porta Detergente 3 Em 1 - Preto (051/P),COZINHA,COZINHA,120,285,65,230461.39,1296
8,Paredão sul,3,624,chao,247,3,1,2,051.012.002,Porta Detergente 3 Em 1 - Branco (051/B),COZINHA,COZINHA,102,285,65,86647.64,650
8,Paredão sul,3,624,chao,247,3,1,3,051.012.086,Porta Detergente 3 Em 1 - Chumbo,COZINHA,COZINHA,120,285,65,41706.07,303
8,Paredão sul,3,624,chao,247,3,1,4,221.012.003,Saleiro Premier com Alça,COZINHA,COZINHA,110,285,132,200087.68,632
8,Paredão sul,3,624,chao,247,3,1,5,221.012.002,Saleiro Premier com Alça,COZINHA,COZINHA,110,285,132,73673.44,346
8,Paredão sul,3,624,chao,247,3,1,6,044.012.005,Porta Leite de Saquinho,COZINHA,COZINHA,120,285,150,201220.37,800
8,Paredão sul,4,886,maos,247,1,2,1,429.024.002,Escorredor Meia Lua,COZINHA,COZINHA,120,372,11,7350.66,36
8,Paredão sul,4,886,maos,247,1,1,2,429.024.003,Escorredor Meia Lua,COZINHA,COZINHA,120,372,11,4201.64,26
8,Paredão sul,4,886,maos,247,1,1,3,188.012.086,Super Prático,COZINHA,COZINHA,267,372,108,9196.31,59
8,Paredão sul,5,1148,maos,247,1,1,1,2232.012.009,Porta Frios Duplo Com Tela (223/2),COZINHA,COZINHA,180,285,50,94177.74,232
8,Paredão sul,5,1148,maos,247,1,1,2,348.012.576,Porta Presunto Com Tela,COZINHA,COZINHA,120,285,40,83673.17,371
8,Paredão sul,5,1148,maos,247,1,1,3,121.012.003,Escorredor de Arroz Caribe,COZINHA,COZINHA,165,285,147,43265.69,491
8,Paredão sul,5,1148,maos,247,1,1,4,121.012.002,Escorredor de Arroz Caribe,COZINHA,COZINHA,165,285,147,26288.19,309
8,Paredão sul,5,1148,maos,247,1,1,5,4040.012.003,Saleiro com Tampa,COZINHA,COZINHA,79,285,159,65973.69,597
8,Paredão sul,6,1409,olhos,247,1,1,1,169.012.003,Boleira Barcelona com Alça,COZINHA,COZINHA,305,372,132,140617.5,525
8,Paredão sul,6,1409,olhos,247,1,1,2,169.012.002,Boleira Barcelona com Alça,COZINHA,COZINHA,305,372,132,109802.85,389
8,Paredão sul,6,1409,olhos,247,1,1,3,4010.012.003,Açucareiro com Tampa,COZINHA,COZINHA,79,285,159,116174.66,635
8,Paredão sul,7,1671,olhos,222,1,1,1,051.012.003,Porta Detergente 3 Em 1 - Preto (051/P),COZINHA,COZINHA,120,285,65,230461.39,1296
8,Paredão sul,7,1671,olhos,222,1,1,2,051.012.002,Porta Detergente 3 Em 1 - Branco (051/B),COZINHA,COZINHA,102,285,65,86647.64,650
8,Paredão sul,7,1671,olhos,222,1,1,3,051.012.086,Porta Detergente 3 Em 1 - Chumbo,COZINHA,COZINHA,120,285,65,41706.07,303
8,Paredão sul,7,1671,olhos,222,1,1,4,221.012.003,Saleiro Premier com Alça,COZINHA,COZINHA,110,285,132,200087.68,632
8,Paredão sul,7,1671,olhos,222,1,1,5,221.012.002,Saleiro Premier com Alça,COZINHA,COZINHA,110,285,132,73673.44,346
8,Paredão sul,7,1671,olhos,222,1,1,6,044.012.005,Porta Leite de Saquinho,COZINHA,COZINHA,120,285,150,201220.37,800
9,Paredão sul,1,100,chao,247,3,1,1,055.012.003,Escorredor Multiuso,COZINHA,COZINHA,215,285,190,248395.68,579
9,Paredão sul,1,100,chao,247,3,1,2,055.012.002,Escorredor Multiuso,COZINHA,COZINHA,215,285,190,64323.58,282
9,Paredão sul,1,100,chao,247,3,1,3,545.012.003,Porta Detergente e Esponja Flat,COZINHA,COZINHA,87,285,60,143479.86,684
9,Paredão sul,1,100,chao,247,3,1,4,545.012.002,Porta Detergente e Esponja Flat,COZINHA,COZINHA,87,285,60,61751.11,447
9,Paredão sul,1,100,chao,247,3,1,5,545.012.086,Porta Detergente e Esponja Flat,COZINHA,COZINHA,87,285,60,30993.78,300
9,Paredão sul,2,362,chao,247,3,1,1,055.012.003,Escorredor Multiuso,COZINHA,COZINHA,215,285,190,248395.68,579
9,Paredão sul,2,362,chao,247,3,1,2,055.012.002,Escorredor Multiuso,COZINHA,COZINHA,215,285,190,64323.58,282
9,Paredão sul,2,362,chao,247,3,1,3,545.012.003,Porta Detergente e Esponja Flat,COZINHA,COZINHA,87,285,60,143479.86,684
9,Paredão sul,2,362,chao,247,3,1,4,545.012.002,Porta Detergente e Esponja Flat,COZINHA,COZINHA,87,285,60,61751.11,447
9,Paredão sul,2,362,chao,247,3,1,5,545.012.086,Porta Detergente e Esponja Flat,COZINHA,COZINHA,87,285,60,30993.78,300
9,Paredão sul,3,624,chao,247,3,1,1,055.012.003,Escorredor Multiuso,COZINHA,COZINHA,215,285,190,248395.68,579
9,Paredão sul,3,624,chao,247,3,1,2,055.012.002,Escorredor Multiuso,COZINHA,COZINHA,215,285,190,64323.58,282
9,Paredão sul,3,624,chao,247,3,1,3,545.012.003,Porta Detergente e Esponja Flat,COZINHA,COZINHA,87,285,60,143479.86,684
9,Paredão sul,3,624,chao,247,3,1,4,545.012.002,Porta Detergente e Esponja Flat,COZINHA,COZINHA,87,285,60,61751.11,447
9,Paredão sul,3,624,chao,247,3,1,5,545.012.086,Porta Detergente e Esponja Flat,COZINHA,COZINHA,87,285,60,30993.78,300
9,Paredão sul,4,886,maos,247,3,1,1,055.012.003,Escorredor Multiuso,COZINHA,COZINHA,215,285,190,248395.68,579
9,Paredão sul,4,886,maos,247,3,1,2,055.012.002,Escorredor Multiuso,COZINHA,COZINHA,215,285,190,64323.58,282
9,Paredão sul,4,886,maos,247,3,1,3,545.012.003,Porta Detergente e Esponja Flat,COZINHA,COZINHA,87,285,60,143479.86,684
9,Paredão sul,4,886,maos,247,3,1,4,545.012.002,Porta Detergente e Esponja Flat,COZINHA,COZINHA,87,285,60,61751.11,447
9,Paredão sul,4,886,maos,247,3,1,5,545.012.086,Porta Detergente e Esponja Flat,COZINHA,COZINHA,87,285,60,30993.78,300
9,Paredão sul,5,1148,maos,247,1,1,1,129.012.003,Porta Talher Stillo com 4 Divisórias,COZINHA,COZINHA,215,372,42,28898.46,315
9,Paredão sul,5,1148,maos,247,1,1,2,129.012.002,Porta Talher Stillo com 4 Divisórias,COZINHA,COZINHA,215,372,42,26672.12,297
9,Paredão sul,5,1148,maos,247,1,1,3,458.024.002,Porta Leite de Saquinho,COZINHA,COZINHA,65,285,161,29783.83,71
9,Paredão sul,5,1148,maos,247,1,1,4,458.024.003,Porta Leite de Saquinho,COZINHA,COZINHA,65,285,161,17007.55,93
9,Paredão sul,5,1148,maos,247,1,1,5,305.006.520,Travessa Oval Canelada Com Tampa - Branca 650Ml,COZINHA,COZINHA,110,285,60,19745.26,229
9,Paredão sul,6,1409,olhos,247,1,1,1,067.012.003,Saleiro Premier com Alça,COZINHA,COZINHA,110,285,120,145218.67,794
9,Paredão sul,6,1409,olhos,247,1,1,2,067.012.002,Saleiro - Transparente E Branco,COZINHA,COZINHA,110,285,120,77301.01,668
9,Paredão sul,6,1409,olhos,247,1,1,3,016.012.003,Talheres Max,COZINHA,COZINHA,116,285,135,131079.78,957
9,Paredão sul,6,1409,olhos,247,1,1,4,016.012.002,Talheres Max,COZINHA,COZINHA,115,285,135,60055.6,576
9,Paredão sul,6,1409,olhos,247,1,1,5,016.012.086,Talheres Max,COZINHA,COZINHA,116,285,135,29299.15,308
9,Paredão sul,6,1409,olhos,247,1,1,6,349.012.575,Porta Queijo com Tela,COZINHA,COZINHA,120,285,40,104997.34,406
9,Paredão sul,7,1671,olhos,222,1,1,1,055.012.003,Escorredor Multiuso,COZINHA,COZINHA,215,285,190,248395.68,579
9,Paredão sul,7,1671,olhos,222,1,1,2,055.012.002,Escorredor Multiuso,COZINHA,COZINHA,215,285,190,64323.58,282
9,Paredão sul,7,1671,olhos,222,1,1,3,545.012.003,Porta Detergente e Esponja Flat,COZINHA,COZINHA,87,285,60,143479.86,684
9,Paredão sul,7,1671,olhos,222,1,1,4,545.012.002,Porta Detergente e Esponja Flat,COZINHA,COZINHA,87,285,60,61751.11,447
9,Paredão sul,7,1671,olhos,222,1,1,5,545.012.086,Porta Detergente e Esponja Flat,COZINHA,COZINHA,87,285,60,30993.78,300
10,Paredão sul,1,100,chao,247,3,1,1,027.012.001,Porta Pão Armazena e Conserva,COZINHA,POTES,140,372,135,519707.0,1089
10,Paredão sul,1,100,chao,247,3,1,2,233.012.001,Pote Raso com Travas,COZINHA,POTES,140,285,70,334805.31,1114
10,Paredão sul,1,100,chao,247,3,1,3,233.012.003,Pote Raso com Travas,COZINHA,POTES,140,285,70,12046.8,103
10,Paredão sul,1,100,chao,247,3,1,4,139.012.001,Pote com 3 Divisórias,COZINHA,POTES,140,285,65,312662.12,957
10,Paredão sul,1,100,chao,247,3,1,5,139.012.003,Pote com 3 Divisórias,COZINHA,POTES,140,285,65,20809.89,107
10,Paredão sul,2,362,chao,247,3,1,1,027.012.001,Porta Pão Armazena e Conserva,COZINHA,POTES,140,372,135,519707.0,1089
10,Paredão sul,2,362,chao,247,3,1,2,233.012.001,Pote Raso com Travas,COZINHA,POTES,140,285,70,334805.31,1114
10,Paredão sul,2,362,chao,247,3,1,3,233.012.003,Pote Raso com Travas,COZINHA,POTES,140,285,70,12046.8,103
10,Paredão sul,2,362,chao,247,3,1,4,139.012.001,Pote com 3 Divisórias,COZINHA,POTES,140,285,65,312662.12,957
10,Paredão sul,2,362,chao,247,3,1,5,139.012.003,Pote com 3 Divisórias,COZINHA,POTES,140,285,65,20809.89,107
10,Paredão sul,3,624,chao,247,3,1,1,027.012.001,Porta Pão Armazena e Conserva,COZINHA,POTES,140,372,135,519707.0,1089
10,Paredão sul,3,624,chao,247,3,1,2,233.012.001,Pote Raso com Travas,COZINHA,POTES,140,285,70,334805.31,1114
10,Paredão sul,3,624,chao,247,3,1,3,233.012.003,Pote Raso com Travas,COZINHA,POTES,140,285,70,12046.8,103
10,Paredão sul,3,624,chao,247,3,1,4,139.012.001,Pote com 3 Divisórias,COZINHA,POTES,140,285,65,312662.12,957
10,Paredão sul,3,624,chao,247,3,1,5,139.012.003,Pote com 3 Divisórias,COZINHA,POTES,140,285,65,20809.89,107
10,Paredão sul,4,886,maos,247,1,1,1,300.012.001,Pote Raso Retangular Raso,COZINHA,POTES,120,285,40,36798.57,352
10,Paredão sul,4,886,maos,247,1,1,2,300.012.003,Pote Raso Retangular Raso,COZINHA,POTES,120,285,40,5725.17,51
10,Paredão sul,4,886,maos,247,1,1,3,209.012.003,Marmita c/ Porta Talheres,COZINHA,POTES,110,285,64,41653.99,176
10,Paredão sul,4,886,maos,247,1,1,4,6120.050.001,Pote Raso com Travas,COZINHA,POTES,112,285,78,41338.23,213
10,Paredão sul,4,886,maos,247,1,1,5,6130.030.001,Pote Raso Retangular com 3 Peças,COZINHA,POTES,112,285,117,40197.96,217
10,Paredão sul,4,886,maos,247,1,1,6,157.024.009,Pote Alto com Travas,COZINHA,POTES,110,285,85,36913.5,195
10,Paredão sul,5,1148,maos,247,1,1,1,236.012.001,Pote Acoplado Com Rosca - Transparente 1L,COZINHA,POTES,118,285,150,52667.61,390
10,Paredão sul,5,1148,maos,247,1,1,2,236.012.002,Pote Acoplado Com Rosca - Branco 1L,COZINHA,POTES,118,285,150,39949.81,212
10,Paredão sul,5,1148,maos,247,1,1,3,236.012.003,Pote Acoplado Preto C/Rosca 1L,COZINHA,POTES,118,285,150,17715.38,127
10,Paredão sul,5,1148,maos,247,1,1,4,236.012.667,Pote Sal Grosso Acoplado Com Rosca - 1L (236/Sg),COZINHA,POTES,118,285,150,15039.17,156
10,Paredão sul,5,1148,maos,247,1,1,5,236.012.668,Pote Café Acoplado Com Rosca - 1L,COZINHA,POTES,118,285,150,7830.72,101
10,Paredão sul,5,1148,maos,247,1,1,6,236.012.672,Pote Açucar Acoplado Com Rosca - 1L,COZINHA,POTES,118,285,150,3933.0,51
10,Paredão sul,6,1409,olhos,247,1,1,1,152.006.003,Kit Mantimentos  5 Peças,COZINHA,POTES,230,285,225,299992.8,302
10,Paredão sul,6,1409,olhos,247,1,1,2,152.006.002,Kit Mantimentos  5 Peças,COZINHA,POTES,230,285,225,27493.02,105
10,Paredão sul,6,1409,olhos,247,1,1,3,818.012.001,"Pote Alto Com Valvula - Transparente 2,9L",COZINHA,POTES,190,372,90,163976.89,384
10,Paredão sul,7,1671,olhos,222,1,1,1,027.012.001,Porta Pão Armazena e Conserva,COZINHA,POTES,140,372,135,519707.0,1089
10,Paredão sul,7,1671,olhos,222,1,1,2,233.012.001,Pote Raso com Travas,COZINHA,POTES,140,285,70,334805.31,1114
10,Paredão sul,7,1671,olhos,222,1,1,3,233.012.003,Pote Raso com Travas,COZINHA,POTES,140,285,70,12046.8,103
10,Paredão sul,7,1671,olhos,222,1,1,4,139.012.001,Pote com 3 Divisórias,COZINHA,POTES,140,285,65,312662.12,957
10,Paredão sul,7,1671,olhos,222,1,1,5,139.012.003,Pote com 3 Divisórias,COZINHA,POTES,140,285,65,20809.89,107
11,Paredão sul,1,100,chao,247,3,1,1,2580.012.001,Pote Alto Retangular,COZINHA,POTES,185,372,87,309665.81,868
11,Paredão sul,1,100,chao,247,3,1,2,2580.012.003,Pote Alto Retangular,COZINHA,POTES,185,372,87,15118.11,75
11,Paredão sul,1,100,chao,247,3,1,3,156.012.001,Pote Alto com Travas,COZINHA,POTES,140,285,120,275049.01,942
11,Paredão sul,1,100,chao,247,3,1,4,156.012.003,Pote Alto com Travas,COZINHA,POTES,140,285,120,15974.52,90
11,Paredão sul,1,100,chao,247,3,1,5,281.036.999,Pote Acoplado com Copo Medidor,COZINHA,POTES,60,285,97,103539.97,628
11,Paredão sul,2,362,chao,247,3,1,1,2580.012.001,Pote Alto Retangular,COZINHA,POTES,185,372,87,309665.81,868
11,Paredão sul,2,362,chao,247,3,1,2,2580.012.003,Pote Alto Retangular,COZINHA,POTES,185,372,87,15118.11,75
11,Paredão sul,2,362,chao,247,3,1,3,156.012.001,Pote Alto com Travas,COZINHA,POTES,140,285,120,275049.01,942
11,Paredão sul,2,362,chao,247,3,1,4,156.012.003,Pote Alto com Travas,COZINHA,POTES,140,285,120,15974.52,90
11,Paredão sul,2,362,chao,247,3,1,5,281.036.999,Pote Acoplado com Copo Medidor,COZINHA,POTES,60,285,97,103539.97,628
11,Paredão sul,3,624,chao,247,3,1,1,2580.012.001,Pote Alto Retangular,COZINHA,POTES,185,372,87,309665.81,868
11,Paredão sul,3,624,chao,247,3,1,2,2580.012.003,Pote Alto Retangular,COZINHA,POTES,185,372,87,15118.11,75
11,Paredão sul,3,624,chao,247,3,1,3,156.012.001,Pote Alto com Travas,COZINHA,POTES,140,285,120,275049.01,942
11,Paredão sul,3,624,chao,247,3,1,4,156.012.003,Pote Alto com Travas,COZINHA,POTES,140,285,120,15974.52,90
11,Paredão sul,3,624,chao,247,3,1,5,281.036.999,Pote Acoplado com Copo Medidor,COZINHA,POTES,60,285,97,103539.97,628
11,Paredão sul,4,886,maos,247,1,1,1,321.012.001,Pote Modular - Transparente 800Ml,COZINHA,POTES,110,285,100,35431.35,258
11,Paredão sul,4,886,maos,247,1,1,2,321.012.003,Pote Modular - Preto 800Ml,COZINHA,POTES,185,285,88,4867.21,57
11,Paredão sul,4,886,maos,247,1,1,3,351.012.001,Kit Potes Modulares com 3 Peças,COZINHA,POTES,78,285,195,36282.03,102
11,Paredão sul,4,886,maos,247,1,1,4,351.012.003,Kit Potes Modulares com 3 Peças,COZINHA,POTES,113,285,58,3814.08,21
11,Paredão sul,4,886,maos,247,1,1,5,279.012.024,Pote Alho Acoplado Com Rosca - 500Ml (279),COZINHA,POTES,118,285,82,36744.95,330
11,Paredão sul,4,886,maos,247,1,1,6,176.024.001,Marmita Due c/ Div Móvel,COZINHA,POTES,119,285,57,31796.35,156
11,Paredão sul,5,1148,maos,247,1,1,1,302.012.001,Pote Raso Retangular Raso,COZINHA,POTES,190,372,60,88924.57,386
11,Paredão sul,5,1148,maos,247,1,1,2,302.012.003,Pote Raso Retangular Raso,COZINHA,POTES,190,372,60,27256.68,67
11,Paredão sul,5,1148,maos,247,1,1,3,3790.012.001,Pote Quadrado com Travas,COZINHA,POTES,113,285,58,74723.58,692
11,Paredão sul,5,1148,maos,247,1,1,4,3790.006.862,Kit Pote Quadrado Coloratto Com 3 Pecas - 370Ml,COZINHA,POTES,110,285,116,35340.93,165
11,Paredão sul,5,1148,maos,247,1,1,5,3790.012.003,Pote Quadrado com Travas,COZINHA,POTES,113,285,58,3761.4,77
11,Paredão sul,6,1409,olhos,247,1,1,1,2540.012.001,Kit Potes Altos com 3 pçs,COZINHA,POTES,210,372,101,203640.25,112
11,Paredão sul,6,1409,olhos,247,1,1,2,2540.012.003,Kit Potes Altos com 3 pçs,COZINHA,POTES,210,372,101,20552.88,20
11,Paredão sul,6,1409,olhos,247,1,1,3,3780.012.001,Pote Quadrado com Travas,COZINHA,POTES,145,285,73,158558.64,806
11,Paredão sul,6,1409,olhos,247,1,1,4,3780.012.003,Pote Quadrado com Travas,COZINHA,POTES,145,285,73,9537.04,98
11,Paredão sul,7,1671,olhos,222,1,1,1,2580.012.001,Pote Alto Retangular,COZINHA,POTES,185,372,87,309665.81,868
11,Paredão sul,7,1671,olhos,222,1,1,2,2580.012.003,Pote Alto Retangular,COZINHA,POTES,185,372,87,15118.11,75
11,Paredão sul,7,1671,olhos,222,1,1,3,156.012.001,Pote Alto com Travas,COZINHA,POTES,140,285,120,275049.01,942
11,Paredão sul,7,1671,olhos,222,1,1,4,156.012.003,Pote Alto com Travas,COZINHA,POTES,140,285,120,15974.52,90
11,Paredão sul,7,1671,olhos,222,1,1,5,281.036.999,Pote Acoplado com Copo Medidor,COZINHA,POTES,60,285,97,103539.97,628
12,Paredão sul,1,100,chao,247,3,1,1,215.012.003,Pote Ultraforte com Travas,COZINHA,POTES,165,285,87,289403.85,807
12,Paredão sul,1,100,chao,247,3,1,2,244.012.001,"Pote Raso Com Valvula - 3,2L (244)",COZINHA,POTES,210,372,72,284556.52,508
12,Paredão sul,1,100,chao,247,3,1,3,166.024.001,Porta Biscoitos e Torradas,COZINHA,POTES,91,285,89,255181.65,746
12,Paredão sul,1,100,chao,247,3,1,4,103.024.003,Com Bandeja,COZINHA,POTES,125,285,60,250322.05,499
12,Paredão sul,1,100,chao,247,3,1,5,105.024.003,Marmita Bom Apetite Com Bandeija E Valvula - Preto 800Ml,COZINHA,POTES,127,285,70,248640.09,414
12,Paredão sul,2,362,chao,247,3,1,1,215.012.003,Pote Ultraforte com Travas,COZINHA,POTES,165,285,87,289403.85,807
12,Paredão sul,2,362,chao,247,3,1,2,244.012.001,"Pote Raso Com Valvula - 3,2L (244)",COZINHA,POTES,210,372,72,284556.52,508
12,Paredão sul,2,362,chao,247,3,1,3,166.024.001,Porta Biscoitos e Torradas,COZINHA,POTES,91,285,89,255181.65,746
12,Paredão sul,2,362,chao,247,3,1,4,103.024.003,Com Bandeja,COZINHA,POTES,125,285,60,250322.05,499
12,Paredão sul,2,362,chao,247,3,1,5,105.024.003,Marmita Bom Apetite Com Bandeija E Valvula - Preto 800Ml,COZINHA,POTES,127,285,70,248640.09,414
12,Paredão sul,3,624,chao,247,3,1,1,215.012.003,Pote Ultraforte com Travas,COZINHA,POTES,165,285,87,289403.85,807
12,Paredão sul,3,624,chao,247,3,1,2,244.012.001,"Pote Raso Com Valvula - 3,2L (244)",COZINHA,POTES,210,372,72,284556.52,508
12,Paredão sul,3,624,chao,247,3,1,3,166.024.001,Porta Biscoitos e Torradas,COZINHA,POTES,91,285,89,255181.65,746
12,Paredão sul,3,624,chao,247,3,1,4,103.024.003,Com Bandeja,COZINHA,POTES,125,285,60,250322.05,499
12,Paredão sul,3,624,chao,247,3,1,5,105.024.003,Marmita Bom Apetite Com Bandeija E Valvula - Preto 800Ml,COZINHA,POTES,127,285,70,248640.09,414
12,Paredão sul,4,886,maos,247,1,1,1,555.012.001,Pote com Tampa Fixa,COZINHA,POTES,105,285,65,30080.38,327
12,Paredão sul,4,886,maos,247,1,1,2,555.012.003,Pote com Tampa Fixa,COZINHA,POTES,105,285,65,5117.28,60
12,Paredão sul,4,886,maos,247,1,1,3,320.012.001,Pote Modular - Transparente 450Ml,COZINHA,POTES,93,285,82,31523.11,242
12,Paredão sul,4,886,maos,247,1,1,4,320.012.003,Pote Modular - Preto 450Ml,COZINHA,POTES,145,285,73,2566.8,39
12,Paredão sul,4,886,maos,247,1,1,5,353.006.003,Kit Potes Modulares com 6 Peças,COZINHA,POTES,145,285,73,32623.56,24
12,Paredão sul,4,886,maos,247,1,1,6,124.012.003,Com Bandeja e Talheres,COZINHA,POTES,125,285,60,30854.7,158
12,Paredão sul,5,1148,maos,247,1,1,1,205.006.862,Kit Pote Fit Coloratto Com 3 Pecas - 450Ml (290/K),COZINHA,POTES,95,285,171,62317.04,267
12,Paredão sul,5,1148,maos,247,1,1,2,205.006.861,Kit Pote Fit Coloratto Com 2 Pecas - 450Ml (285/K),COZINHA,POTES,95,285,114,27091.02,218
12,Paredão sul,5,1148,maos,247,1,1,3,205.012.001,Pote Retangular Fit,COZINHA,POTES,95,285,56,18753.91,234
12,Paredão sul,5,1148,maos,247,1,1,4,205.012.003,Pote Retangular Fit,COZINHA,POTES,95,285,56,5287.08,83
12,Paredão sul,5,1148,maos,247,1,1,5,322.006.001,"Pote Modular - Transparente 1,2L",COZINHA,POTES,110,285,146,64068.31,367
12,Paredão sul,5,1148,maos,247,1,1,6,322.006.003,"Pote Modular - Preto 1,2L",COZINHA,POTES,235,285,108,26921.94,53
12,Paredão sul,6,1409,olhos,247,1,1,1,232.012.001,Pote Raso com Travas,COZINHA,POTES,110,285,50,183711.13,923
